CODGEO;LIBGEO;REG;DEP;E14A17;DE14A17;C114A17;C214A17;C314A17;C414A17;C514A17;FZ14A17;GZ14A17;HZ14A17;IZ14A17;JZ14A17;KZ14A17;LZ14A17;MN14A17;OQ14A17;RU14A17;;
72198;La Milesse;52;72;109;0;1;0;2;1;7;24;17;6;1;2;12;5;11;15;5;;
72199;Moitron-sur-Sarthe;52;72;6;0;0;0;0;0;0;1;2;0;1;0;1;0;0;0;1;;
72200;Moncé-en-Belin;52;72;145;1;3;0;2;0;7;25;39;10;10;2;4;7;11;11;13;;
72201;Moncé-en-Saosnois;52;72;7;0;1;0;0;0;0;1;2;0;0;0;0;1;0;0;2;;
72202;Monhoudou;52;72;4;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;;
72203;Montabon;52;72;20;0;0;0;0;0;0;5;1;1;3;1;3;4;1;0;1;;
72204;Montaillé;52;72;14;0;1;0;0;0;2;1;4;1;2;0;0;0;2;0;1;;
72205;Montbizot;52;72;49;0;1;0;0;0;3;14;6;2;3;0;5;2;4;3;6;;
72207;Montigny;52;72;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;;
72208;Montmirail;52;72;40;3;1;0;0;0;1;2;9;1;5;0;5;0;8;3;2;;
72209;Montreuil-le-Chétif;52;72;12;1;0;0;0;0;0;3;4;0;1;0;0;2;1;0;0;;
72210;Montreuil-le-Henri;52;72;9;0;1;0;0;0;0;3;3;0;0;0;0;0;1;1;0;;
72211;Mont-Saint-Jean;52;72;21;1;1;0;0;0;0;5;4;1;3;0;0;1;2;1;2;;
72212;Moulins-le-Carbonnel;52;72;27;0;0;0;0;0;1;7;2;0;4;2;0;1;4;5;1;;
72213;Mulsanne;52;72;198;1;5;0;3;0;11;27;50;5;14;2;15;8;15;23;19;;
72214;Nauvay;52;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
72215;Neufchâtel-en-Saosnois;52;72;45;0;1;0;0;0;1;11;7;1;5;0;0;8;2;6;3;;
72216;Neuvillalais;52;72;14;2;0;0;0;0;0;3;1;0;1;0;0;2;3;1;1;;
72217;Neuville-sur-Sarthe;52;72;94;0;2;0;0;0;3;30;13;1;4;3;7;2;10;10;9;;
72218;Neuvillette-en-Charnie;52;72;12;0;0;0;0;0;0;4;1;1;0;0;0;0;3;2;1;;
72219;Neuvy-en-Champagne;52;72;15;0;2;0;0;0;2;3;1;0;0;3;0;0;0;1;3;;
72220;Nogent-le-Bernard;52;72;31;0;1;0;2;0;2;6;9;0;0;1;0;2;2;2;4;;
72221;Nogent-sur-Loir;52;72;15;0;0;0;0;0;1;3;0;1;1;1;1;1;4;0;2;;
72222;Nouans;52;72;8;1;0;0;0;0;0;3;1;0;0;0;1;1;0;0;1;;
72223;Noyen-sur-Sarthe;52;72;93;3;5;0;0;0;6;11;20;4;6;3;3;4;7;13;8;;
72224;Nuillé-le-Jalais;52;72;16;2;0;0;0;0;1;3;5;0;1;0;0;1;1;2;0;;
72225;Oisseau-le-Petit;52;72;27;1;1;0;0;0;3;5;5;0;1;0;1;2;2;2;4;;
72226;Oizé;52;72;24;0;2;0;0;0;0;1;7;1;4;0;0;0;5;0;4;;
72227;Panon;52;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
72228;Parcé-sur-Sarthe;52;72;84;3;2;0;0;0;7;10;16;5;8;2;1;3;11;7;9;;
72229;Parennes;52;72;17;0;0;0;0;0;1;6;2;2;1;0;0;0;1;1;3;;
72230;Parigné-le-Pôlin;52;72;36;0;0;0;0;0;2;8;5;0;5;0;1;0;2;6;7;;
72231;Parigné-l'Évêque;52;72;181;5;4;0;1;0;5;25;37;6;13;4;10;9;15;30;17;;
72232;Notre-Dame-du-Pé;52;72;11;0;0;0;0;0;1;2;2;0;2;0;0;1;1;0;2;;
72233;Peray;52;72;3;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;;
72234;Pezé-le-Robert;52;72;7;0;0;0;0;0;0;2;3;0;0;2;0;0;0;0;0;;
72235;Piacé;52;72;14;1;1;0;0;0;0;3;3;0;3;2;0;1;0;0;0;;
72236;Pincé;52;72;7;0;0;0;0;0;1;1;3;1;0;0;0;0;1;0;0;;
72237;Pirmil;52;72;7;0;0;0;0;0;1;2;1;0;0;0;0;0;3;0;0;;
72238;Pizieux;52;72;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;
72239;Poillé-sur-Vègre;52;72;20;2;1;0;0;0;1;4;2;2;1;0;0;1;5;0;1;;
72240;Poncé-sur-le-Loir;52;72;28;6;1;0;0;0;4;4;3;0;3;0;0;0;2;1;4;;
72241;Montfort-le-Gesnois;52;72;147;1;3;0;0;0;6;24;25;5;10;2;12;9;15;21;14;;
72243;Pontvallain;52;72;62;1;3;0;0;0;6;15;10;0;3;2;2;2;7;7;4;;
72244;Précigné;52;72;96;0;2;0;0;0;7;15;15;3;5;3;6;3;12;14;11;;
72245;Préval;52;72;17;0;0;0;0;0;0;5;4;0;2;2;1;0;2;0;1;;
72246;Prévelles;52;72;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;;
72247;Pruillé-le-Chétif;52;72;36;2;0;0;0;0;1;8;2;1;2;2;3;1;6;3;5;;
72248;Pruillé-l'Éguillé;52;72;27;0;1;0;0;0;2;7;3;0;1;1;1;3;4;3;1;;
72249;La Quinte;52;72;18;0;0;0;0;0;0;1;6;1;1;1;0;0;4;1;3;;
72250;Rahay;52;72;9;0;0;0;0;0;0;2;1;0;0;1;0;2;0;2;1;;
72251;René;52;72;14;1;0;0;0;0;1;2;3;2;0;0;0;2;1;0;2;;
72252;Requeil;52;72;28;0;1;0;1;0;2;6;8;1;1;1;0;0;0;3;4;;
72253;Roézé-sur-Sarthe;52;72;102;2;2;0;2;0;8;24;16;2;5;1;4;5;15;10;6;;
72254;Rouessé-Fontaine;52;72;9;0;0;0;0;0;0;1;3;0;2;0;0;0;2;1;0;;
72255;Rouessé-Vassé;52;72;26;1;1;0;0;0;1;6;8;1;2;0;0;0;2;2;2;;
72256;Rouez;52;72;23;2;1;0;0;0;1;8;0;0;3;0;0;1;2;1;4;;
72257;Rouillon;52;72;113;3;1;0;0;0;11;23;10;4;1;2;7;6;23;15;7;;
72258;Roullée;52;72;5;0;0;0;0;0;0;1;1;0;0;0;0;1;2;0;0;;
72259;Rouperroux-le-Coquet;52;72;13;1;0;0;0;0;0;4;2;0;3;0;0;0;1;0;2;;
72260;Ruaudin;52;72;229;0;4;0;1;0;21;32;68;6;17;6;17;6;15;17;19;;
72261;Ruillé-en-Champagne;52;72;10;0;0;0;0;0;0;3;1;0;2;0;0;1;1;2;0;;
72262;Ruillé-sur-Loir;52;72;48;2;1;0;0;0;2;6;9;3;3;1;3;1;6;6;5;;
72264;Sablé-sur-Sarthe;52;72;677;12;22;0;7;6;31;49;172;18;50;9;39;25;91;87;59;;
72265;Saint-Aignan;52;72;9;0;0;0;0;0;0;2;4;0;0;0;0;0;2;0;1;;
72266;Saint-Aubin-de-Locquenay;52;72;16;4;0;0;0;0;0;2;5;1;2;0;0;0;2;0;0;;
72267;Saint-Aubin-des-Coudrais;52;72;30;0;2;0;0;0;1;7;9;0;2;1;0;1;3;1;3;;
72268;Saint-Biez-en-Belin;52;72;12;0;0;0;0;0;0;3;1;1;2;0;0;0;1;1;3;;
72269;Saint-Calais;52;72;199;3;6;0;2;0;9;26;50;2;16;2;13;3;22;26;19;;
72270;Saint-Calez-en-Saosnois;52;72;6;0;0;0;0;0;0;3;2;0;1;0;0;0;0;0;0;;
72271;Saint-Célerin;52;72;16;0;0;0;0;0;1;8;3;1;0;1;0;0;2;0;0;;
72272;Sainte-Cérotte;52;72;17;1;1;0;0;0;2;5;2;0;3;0;0;0;1;0;2;;
72273;Saint-Christophe-du-Jambet;52;72;5;0;0;0;0;0;0;0;1;0;0;1;2;0;1;0;0;;
72274;Saint-Christophe-en-Champagn;52;72;8;1;0;0;0;0;0;2;1;2;0;0;0;0;2;0;0;;
72275;Saint-Corneille;52;72;33;0;1;0;0;0;0;7;6;3;3;1;0;0;5;2;5;;
72276;Saint-Cosme-en-Vairais;52;72;64;1;3;0;0;0;5;13;10;1;4;0;5;1;7;9;5;;
72277;Saint-Denis-des-Coudrais;52;72;3;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;;
72278;Saint-Denis-d'Orques;52;72;50;2;1;0;0;0;2;11;8;4;3;1;1;9;5;0;3;;
72279;Saint-Georges-de-la-Couée;52;72;9;0;0;0;0;0;0;2;2;0;0;0;0;0;2;0;3;;
72280;Saint-Georges-du-Bois;52;72;39;1;1;0;0;0;1;5;5;1;4;3;3;0;3;5;7;;
72281;Saint-Georges-du-Rosay;52;72;19;0;0;0;0;0;2;4;4;0;1;1;1;2;1;1;2;;
72282;Saint-Georges-le-Gaultier;52;72;15;0;1;0;0;0;0;4;4;0;1;0;0;0;0;1;4;;
72283;Saint-Germain-d'Arcé;52;72;15;0;0;0;0;0;2;1;6;1;0;1;1;0;1;1;1;;
72284;Saint-Germain-sur-Sarthe;52;72;18;0;0;0;0;0;0;3;8;0;2;0;0;1;3;1;0;;
72286;Saint-Gervais-de-Vic;52;72;8;0;0;0;0;0;0;3;3;0;1;0;0;0;0;0;1;;
72287;Saint-Gervais-en-Belin;52;72;54;0;1;0;0;0;1;11;15;3;2;2;3;2;4;4;6;;
72288;Saint-Hilaire-le-Lierru;52;72;4;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;;
72289;Sainte-Jamme-sur-Sarthe;52;72;78;1;2;0;0;0;2;15;22;3;4;0;3;1;6;10;9;;
72290;Saint-Jean-d'Assé;52;72;42;3;2;0;0;0;3;5;7;1;3;0;1;4;4;6;3;;
72291;Saint-Jean-de-la-Motte;52;72;35;1;0;0;0;0;2;10;4;4;3;1;0;2;5;2;1;;
72292;Saint-Jean-des-Échelles;52;72;12;0;1;0;0;0;1;1;2;0;2;0;0;0;2;2;1;;
72293;Saint-Jean-du-Bois;52;72;14;0;1;0;0;0;1;5;3;0;1;0;1;0;0;0;2;;
72294;Saint-Léonard-des-Bois;52;72;24;2;1;0;0;0;0;5;0;0;8;1;0;1;2;3;1;;
72295;Saint-Longis;52;72;27;1;0;0;0;0;3;8;6;1;1;0;3;3;0;0;1;;
72296;Saint-Maixent;52;72;33;0;3;0;0;0;3;4;9;1;3;1;1;0;2;3;3;;
72297;Saint-Marceau;52;72;11;0;1;0;0;0;1;1;2;1;1;0;0;0;0;0;4;;
72298;Saint-Mars-de-Locquenay;52;72;15;2;0;0;0;0;1;2;0;0;0;0;1;2;6;1;0;;
72299;Saint-Mars-d'Outillé;52;72;66;0;2;0;0;0;6;17;4;8;4;2;1;0;7;5;10;;
72300;Saint-Mars-la-Brière;52;72;90;1;1;0;0;0;5;11;21;10;5;1;1;2;19;3;10;;
72301;Saint-Mars-sous-Ballon;52;72;25;0;0;0;0;0;0;9;4;0;5;0;0;0;6;0;1;;
72302;Saint-Martin-des-Monts;52;72;5;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;1;;
72303;Saint-Michel-de-Chavaignes;52;72;21;0;0;0;0;0;0;4;5;2;3;1;0;0;3;0;3;;
72304;Sainte-Osmane;52;72;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;;
72305;Saint-Ouen-de-Mimbré;52;72;36;0;0;0;0;0;1;13;5;2;2;0;0;1;5;0;7;;
72306;Saint-Ouen-en-Belin;52;72;32;0;1;0;1;0;3;11;5;1;2;0;0;0;3;1;4;;
72307;Saint-Ouen-en-Champagne;52;72;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;;
72308;Saint-Paterne;52;72;63;0;1;0;0;0;1;12;9;5;3;0;2;4;5;12;9;;
72309;Saint-Paul-le-Gaultier;52;72;6;0;0;0;0;0;0;0;1;0;1;0;0;0;3;0;1;;
72310;Saint-Pavace;52;72;117;1;2;0;0;0;6;22;13;2;0;2;8;18;25;7;11;;
72311;Saint-Pierre-de-Chevillé;52;72;9;2;1;0;0;0;0;2;3;0;0;0;0;1;0;0;0;;
72312;Saint-Pierre-des-Bois;52;72;6;0;0;0;0;1;0;1;2;0;0;0;0;1;1;0;0;;
72313;Saint-Pierre-des-Ormes;52;72;3;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;;
72314;Saint-Pierre-du-Lorouër;52;72;18;0;1;0;0;0;0;5;3;0;3;0;0;1;3;0;2;;
72315;Saint-Rémy-de-Sillé;52;72;24;2;0;0;0;0;1;4;5;0;2;0;1;1;3;3;2;;
72316;Saint-Rémy-des-Monts;52;72;36;0;2;0;0;0;2;5;11;0;2;2;1;2;4;4;1;;
72317;Saint-Rémy-du-Val;52;72;23;0;1;0;0;0;3;3;5;1;2;0;1;1;3;0;3;;
72318;Saint-Rigomer-des-Bois;52;72;15;0;0;0;0;0;0;6;3;0;1;0;0;2;0;0;3;;
72319;Sainte-Sabine-sur-Longève;52;72;23;0;1;0;0;0;2;9;0;0;0;1;1;2;3;0;4;;
72320;Saint-Saturnin;52;72;234;2;2;0;0;0;5;33;46;18;30;4;13;11;36;21;13;;
72321;Saint-Symphorien;52;72;19;1;0;0;0;0;0;9;2;0;1;2;0;0;3;0;1;;
72322;Saint-Ulphace;52;72;11;0;0;0;0;0;1;2;3;0;2;0;0;1;1;1;0;;
72323;Saint-Victeur;52;72;12;0;0;0;1;0;3;2;2;1;0;0;0;1;0;0;2;;
72324;Saint-Vincent-des-Prés;52;72;20;0;1;0;0;0;1;9;1;1;1;1;2;0;3;0;0;;
72325;Saint-Vincent-du-Lorouër;52;72;38;0;0;0;0;0;1;8;9;0;2;2;0;1;5;3;7;;
72326;Saosnes;52;72;4;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;;
72327;Sarcé;52;72;7;0;0;0;0;0;0;2;1;0;1;0;1;0;1;0;1;;
72328;Sargé-lès-le-Mans;52;72;154;2;4;0;2;0;5;15;48;7;6;5;6;5;21;19;9;;
72329;Savigné-l'Évêque;52;72;158;1;6;0;1;1;7;26;29;7;7;2;8;8;13;28;14;;
72330;Savigné-sous-le-Lude;52;72;14;1;0;0;0;0;2;1;2;0;1;0;0;0;4;1;2;;
72331;Sceaux-sur-Huisne;52;72;21;0;2;0;0;0;2;5;3;0;5;1;0;0;2;0;1;;
72332;Ségrie;52;72;22;3;2;0;0;0;1;6;4;0;1;0;0;1;1;1;2;;
72333;Semur-en-Vallon;52;72;10;0;1;0;0;0;2;1;1;0;0;1;2;0;1;1;0;;
72334;Sillé-le-Guillaume;52;72;184;1;8;0;2;2;6;12;32;6;19;4;16;2;25;27;22;;
72335;Sillé-le-Philippe;52;72;28;0;1;0;0;0;0;8;8;0;5;0;3;0;0;1;2;;
72336;Solesmes;52;72;118;0;2;0;1;1;8;13;39;5;10;1;4;8;8;5;13;;
72337;Sougé-le-Ganelon;52;72;35;0;1;0;2;0;3;5;6;1;3;0;2;0;3;6;3;;
72338;Souillé;52;72;13;0;0;0;0;0;0;3;1;1;1;1;1;0;1;0;4;;
72339;Souligné-Flacé;52;72;24;0;0;0;0;0;2;5;3;0;2;1;0;0;3;5;3;;
72340;Souligné-sous-Ballon;52;72;30;0;1;0;0;0;1;8;1;1;1;2;1;1;7;3;3;;
72341;Soulitré;52;72;29;2;0;0;0;2;1;6;4;5;2;0;2;1;2;0;2;;
72342;Souvigné-sur-Même;52;72;11;0;0;0;0;0;0;3;0;1;0;0;0;2;3;2;0;;
72343;Souvigné-sur-Sarthe;52;72;16;1;0;0;0;0;0;4;7;0;1;0;0;0;2;1;0;;
72344;Spay;52;72;124;2;2;0;0;0;11;15;27;7;10;1;6;3;15;12;13;;
72345;Surfonds;52;72;8;0;0;0;0;0;1;0;2;1;0;0;0;0;1;0;3;;
72346;La Suze-sur-Sarthe;52;72;195;1;3;0;2;0;5;21;42;9;10;1;13;11;20;32;25;;
72347;Tassé;52;72;11;1;0;0;0;0;1;3;2;0;0;0;2;0;1;0;1;;
72348;Tassillé;52;72;5;1;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;;
72349;Teillé;52;72;11;1;1;0;0;0;1;4;2;0;2;0;0;0;0;0;0;;
72350;Teloché;52;72;115;0;3;0;0;0;10;21;25;3;4;1;6;2;17;13;10;;
72351;Tennie;52;72;40;1;2;0;1;0;0;13;4;2;3;0;2;1;5;4;2;;
72352;Terrehault;52;72;7;0;0;0;0;0;0;2;0;1;1;0;1;1;1;0;0;;
72353;Théligny;52;72;7;1;0;0;0;0;1;0;2;0;0;0;0;0;2;0;1;;
72354;Thoigné;52;72;6;0;0;0;0;0;0;1;1;0;1;0;0;0;3;0;0;;
72355;Thoiré-sous-Contensor;52;72;3;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;;
72356;Thoiré-sur-Dinan;52;72;14;1;0;0;0;0;2;6;0;0;1;0;0;1;3;0;0;;
72357;Thorée-les-Pins;52;72;25;1;1;0;0;0;0;4;5;0;1;1;0;3;2;0;7;;
72358;Thorigné-sur-Dué;52;72;68;1;1;0;0;0;7;17;12;1;5;0;0;2;11;4;7;;
72359;Torcé-en-Vallée;52;72;39;1;2;0;0;0;2;8;10;0;1;0;2;0;8;0;5;;
72360;Trangé;52;72;71;1;1;0;1;1;5;11;12;6;3;0;4;3;8;5;10;;
72361;Tresson;52;72;26;1;1;0;0;0;3;4;6;0;3;0;0;1;1;2;4;;
72362;Le Tronchet;52;72;9;0;0;0;0;0;0;1;0;0;0;1;0;2;3;0;2;;
72363;Tuffé;52;72;88;1;3;0;1;0;10;9;21;1;4;0;7;4;11;9;7;;
72364;Vaas;52;72;65;0;2;0;3;0;4;11;15;0;6;0;2;0;7;5;10;;
72366;Valennes;52;72;12;0;0;0;1;0;1;3;2;0;1;0;0;0;1;1;2;;
72367;Vallon-sur-Gée;52;72;17;0;1;0;0;0;0;4;1;1;1;0;0;0;3;4;2;;
72368;Vancé;52;72;24;0;1;0;0;0;1;3;5;0;1;0;0;1;7;1;4;;
72369;Verneil-le-Chétif;52;72;18;0;0;0;0;0;0;3;5;0;5;1;0;2;0;2;0;;
72370;Vernie;52;72;12;2;0;0;0;0;0;4;0;0;2;1;0;1;0;1;1;;
72372;Vezot;52;72;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;
72373;Vibraye;52;72;145;1;5;0;0;0;10;19;32;3;10;0;14;9;17;17;8;;
72374;Villaines-la-Carelle;52;72;8;0;0;0;0;0;1;1;1;1;0;0;0;2;1;1;0;;
72375;Villaines-la-Gonais;52;72;29;1;1;0;0;0;1;3;9;1;4;0;2;1;5;0;1;;
72376;Villaines-sous-Lucé;52;72;19;1;0;0;0;0;1;10;1;1;1;0;0;2;2;0;0;;
72377;Villaines-sous-Malicorne;52;72;31;0;0;0;0;0;4;9;9;0;2;0;2;0;2;1;2;;
72378;Vion;52;72;41;4;2;0;0;0;2;7;7;1;5;0;1;1;4;2;5;;
72379;Viré-en-Champagne;52;72;8;0;0;0;0;0;1;2;1;0;2;0;0;0;0;0;2;;
72380;Vivoin;52;72;26;0;1;0;0;0;1;3;5;1;5;1;1;1;2;2;3;;
72381;Voivres-lès-le-Mans;52;72;39;2;1;0;0;0;4;5;7;1;3;1;2;2;7;1;3;;
72382;Volnay;52;72;33;0;1;0;0;0;2;8;5;1;2;0;1;2;2;1;8;;
72383;Vouvray-sur-Huisne;52;72;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
72384;Vouvray-sur-Loir;52;72;50;1;1;0;1;0;1;2;20;0;4;1;1;3;9;2;4;;
72385;Yvré-le-Pôlin;52;72;50;0;1;0;0;0;4;8;7;3;4;3;0;1;1;8;10;;
72386;Yvré-l'Évêque;52;72;179;2;4;0;0;0;8;24;38;3;11;4;12;5;27;29;12;;
73001;Aiguebelette-le-Lac;82;73;20;0;0;0;0;0;1;2;3;1;4;0;0;1;6;0;2;;
73002;Aiguebelle;82;73;91;3;2;0;0;0;5;9;17;2;7;3;8;3;12;12;8;;
73003;Aigueblanche;82;73;280;4;2;0;1;0;10;59;39;23;19;4;7;14;25;49;24;;
73004;Aillon-le-Jeune;82;73;80;2;1;0;0;0;0;6;8;3;12;0;0;2;8;36;2;;
73005;Aillon-le-Vieux;82;73;9;0;0;0;0;0;0;4;2;0;0;0;0;0;2;0;1;;
73006;Aime;82;73;645;4;10;0;0;0;12;89;69;20;59;4;11;31;48;244;44;;
73007;Aiton;82;73;63;1;0;0;1;0;5;12;11;6;3;0;1;3;7;8;5;;
73008;Aix-les-Bains;82;73;2405;7;46;0;6;4;66;205;489;35;218;52;86;152;384;430;225;;
73010;Albens;82;73;264;1;3;0;4;2;21;54;44;8;9;5;12;11;39;37;14;;
73011;Albertville;82;73;1668;29;21;0;7;0;39;176;401;44;98;31;65;75;269;279;134;;
73012;Albiez-le-Jeune;82;73;5;0;0;0;0;0;0;0;1;0;1;0;0;0;1;2;0;;
73013;Albiez-Montrond;82;73;91;0;1;0;0;0;1;7;11;1;24;0;1;6;8;28;3;;
73014;Allondaz;82;73;8;0;1;0;0;0;0;2;0;0;1;0;0;0;1;1;2;;
73015;Les Allues;82;73;1235;1;3;0;0;0;6;64;122;25;332;6;18;101;76;439;42;;
73017;Apremont;82;73;56;1;3;0;1;0;1;11;2;1;6;0;3;3;16;3;5;;
73018;Arbin;82;73;70;0;1;0;2;0;6;16;22;2;0;0;5;1;7;5;3;;
73019;Argentine;82;73;37;6;1;0;0;0;2;11;5;2;2;1;0;0;6;1;0;;
73020;Arith;82;73;36;0;2;0;0;0;3;6;4;1;4;0;0;0;2;10;4;;
73021;Arvillard;82;73;44;5;1;0;0;0;4;7;2;1;3;3;0;0;8;6;4;;
73022;Attignat-Oncin;82;73;34;0;1;0;0;0;3;7;8;0;3;1;0;2;5;4;0;;
73023;Aussois;82;73;156;3;3;0;0;0;4;6;18;3;32;3;1;6;11;55;11;;
73024;Les Avanchers-Valmorel;82;73;235;0;2;0;0;0;2;13;29;2;37;1;4;16;15;103;11;;
73025;Avressieux;82;73;23;3;1;0;0;0;1;4;5;0;1;0;1;0;3;0;4;;
73026;Avrieux;82;73;22;5;1;0;0;0;3;0;0;0;3;0;0;1;3;3;3;;
73027;Ayn;82;73;16;0;1;0;0;0;1;6;2;1;1;0;0;1;1;1;1;;
73028;La Balme;82;73;13;0;0;0;0;0;2;5;0;0;2;0;0;0;3;0;1;;
73029;Barberaz;82;73;294;2;3;0;2;0;5;50;45;8;5;5;17;15;54;55;28;;
73030;Barby;82;73;132;2;2;0;1;1;17;29;25;4;5;0;5;3;15;15;8;;
73031;Bassens;82;73;256;0;0;0;0;0;4;23;71;6;12;5;12;6;41;49;27;;
73032;La Bâthie;82;73;197;7;3;0;1;0;12;36;52;10;11;1;1;7;22;18;16;;
73033;La Bauche;82;73;19;0;0;0;0;0;0;8;0;0;0;1;0;0;4;5;1;;
73034;Beaufort;82;73;301;5;10;0;1;0;8;35;40;5;44;4;7;17;19;90;16;;
73036;Bellecombe-en-Bauges;82;73;48;1;2;0;0;0;7;9;4;0;5;2;0;2;11;3;2;;
73038;Bellentre;82;73;249;1;3;0;0;1;1;27;23;1;58;1;5;20;17;81;10;;
73039;Belmont-Tramonet;82;73;45;1;0;0;0;0;7;6;10;3;2;4;0;1;7;1;3;;
73040;Bessans;82;73;69;0;1;0;0;0;0;6;9;2;15;1;2;6;4;15;8;;
73041;Betton-Bettonet;82;73;14;0;0;0;0;0;1;7;2;0;1;0;0;0;1;1;1;;
73042;Billième;82;73;12;0;0;0;0;0;0;2;1;1;0;0;1;0;3;1;3;;
73043;La Biolle;82;73;113;1;1;0;3;0;7;31;20;6;5;1;3;4;7;14;10;;
73045;Le Bois;82;73;25;7;0;0;0;0;1;6;1;2;0;0;1;2;2;0;3;;
73046;Bonneval;82;73;8;0;0;0;0;0;0;1;0;0;2;0;0;0;1;4;0;;
73047;Bonneval-sur-Arc;82;73;68;0;2;0;0;0;0;2;8;0;19;1;0;5;4;25;2;;
73048;Bonvillard;82;73;15;1;0;0;0;0;1;7;2;0;0;0;0;0;2;0;2;;
73049;Bonvillaret;82;73;7;0;0;0;0;0;0;2;1;0;0;0;0;0;3;0;1;;
73050;Bourdeau;82;73;45;0;0;0;0;0;0;5;10;0;7;2;1;3;10;4;3;;
73051;Le Bourget-du-Lac;82;73;520;12;3;0;13;0;25;53;63;9;27;47;26;31;146;41;24;;
73052;Bourget-en-Huile;82;73;6;0;0;0;0;0;1;2;0;0;0;1;0;0;2;0;0;;
73053;Bourgneuf;82;73;32;0;1;0;0;0;5;8;6;3;3;0;2;0;4;0;0;;
73054;Bourg-Saint-Maurice;82;73;1659;7;13;0;1;0;26;145;246;43;254;27;34;113;168;478;104;;
73055;Bozel;82;73;309;7;4;0;0;0;4;68;38;10;20;2;9;22;33;65;27;;
73056;Bramans;82;73;50;0;1;0;0;0;2;5;6;0;12;0;1;0;7;10;6;;
73057;Brides-les-Bains;82;73;200;1;1;0;0;0;2;14;33;5;50;1;3;20;11;47;12;;
73058;La Bridoire;82;73;59;1;1;0;0;0;7;10;12;3;4;1;0;5;4;6;5;;
73059;Brison-Saint-Innocent;82;73;117;1;0;0;0;0;4;18;20;0;6;8;7;4;24;14;11;;
73061;Césarches;82;73;14;0;0;0;0;0;1;7;0;0;0;0;0;0;4;2;0;;
73062;Cessens;82;73;19;4;0;0;0;0;2;5;4;0;0;0;0;0;2;1;1;;
73063;Cevins;82;73;52;0;0;0;0;0;5;15;10;3;3;0;1;2;5;5;3;;
73064;Challes-les-Eaux;82;73;508;2;3;0;4;0;26;60;52;6;23;13;23;20;80;164;32;;
73065;Chambéry;82;73;4753;53;76;0;16;0;133;391;1028;103;321;115;219;235;900;811;352;;
73067;La Chambre;82;73;104;1;3;0;0;0;5;15;18;4;7;1;7;1;6;21;15;;
73068;Chamousset;82;73;25;1;1;0;0;0;2;5;6;0;2;0;0;3;3;1;1;;
73069;Chamoux-sur-Gelon;82;73;60;6;1;0;0;0;1;11;11;2;2;0;3;0;6;11;6;;
73070;Champagneux;82;73;32;2;1;0;0;0;1;4;9;1;3;0;0;1;5;2;3;;
73071;Champagny-en-Vanoise;82;73;156;2;2;0;0;0;3;26;13;2;32;1;5;18;9;35;8;;
73072;Champ-Laurent;82;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
73073;Chanaz;82;73;51;0;4;0;0;0;0;4;10;4;12;0;0;3;8;1;5;;
73074;La Chapelle;82;73;13;0;1;0;0;0;0;4;4;0;1;0;0;1;0;1;1;;
73075;La Chapelle-Blanche;82;73;16;0;2;0;0;0;1;4;2;0;1;0;0;0;3;1;2;;
73076;La Chapelle-du-Mont-du-Chat;82;73;23;0;0;0;0;0;1;4;4;0;1;0;0;0;8;2;3;;
73077;Les Chapelles;82;73;52;0;0;0;0;0;2;11;6;1;3;1;1;0;11;10;6;;
73078;La Chapelle-Saint-Martin;82;73;4;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;;
73079;Châteauneuf;82;73;47;0;1;0;1;0;4;15;6;1;1;0;2;2;10;2;2;;
73080;Le Châtel;82;73;7;0;0;0;0;0;1;1;0;0;2;0;0;1;2;0;0;;
73081;Le Châtelard;82;73;59;1;0;0;0;0;3;7;8;5;6;1;5;1;9;7;6;;
73082;La Chavanne;82;73;24;3;0;0;0;0;3;1;4;1;0;1;0;1;5;2;3;;
73083;Les Chavannes-en-Maurienne;82;73;14;0;0;0;0;0;1;1;5;1;1;0;0;0;3;0;2;;
73084;Chignin;82;73;70;1;2;0;0;1;7;19;14;3;3;2;2;2;7;3;4;;
73085;Chindrieux;82;73;102;2;1;0;0;0;4;14;22;2;10;1;2;7;11;20;6;;
