eu_election_circle_fr,region_no,city_name,people_no,REG,total_co,fem_executive_sa,fem_manager_sa,fem_employee_sa,fem_worker_sa,avg_male_sa,male_executive_sa,male_manager_sa,male_employee_sa,male_worker_sa,fem_executive_sa_mean,fem_manager_sa_mean,fem_employee_sa_mean,fem_worker_sa_mean,avg_male_sa_mean,male_executive_sa_mean,male_manager_sa_mean,male_employee_sa_mean,male_worker_sa_mean,fem_executive_sa_min,fem_executive_sa_max,fem_executive_sa_median,fem_manager_sa_min,fem_manager_sa_max,fem_manager_sa_median,fem_employee_sa_min,fem_employee_sa_max,fem_employee_sa_median,fem_worker_sa_min,fem_worker_sa_max,fem_worker_sa_median,avg_male_sa_min,avg_male_sa_max,avg_male_sa_median,male_executive_sa_min,male_executive_sa_max,male_executive_sa_median,male_manager_sa_min,male_manager_sa_max,male_manager_sa_median,male_employee_sa_min,male_employee_sa_max,male_employee_sa_median,male_worker_sa_min,male_worker_sa_max,male_worker_sa_median
Ouest,53,Taupont,2200.0,53.0,76.0,22.4,13.2,9.6,9.9,12.7,26.4,15.2,10.6,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Groix,2102.0,53.0,190.0,17.5,13.0,9.2,9.0,12.3,22.2,13.9,9.3,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Lanester,21270.0,53.0,1111.0,18.9,12.7,9.7,9.4,12.5,22.6,13.8,10.4,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Larmor-Plage,8020.0,53.0,528.0,22.8,14.0,11.1,9.2,23.1,31.0,30.6,12.1,11.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Lorient,56619.0,53.0,4521.0,19.2,12.8,9.8,9.1,13.3,24.0,15.2,10.3,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Ploemeur,16864.0,53.0,1081.0,21.0,13.6,10.4,9.1,17.0,27.0,15.8,11.8,11.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Caudan,6264.0,53.0,607.0,19.7,12.8,10.3,9.7,13.7,24.1,14.8,10.3,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Cléguer,3267.0,53.0,113.0,19.2,12.6,9.9,9.9,12.9,21.8,14.6,11.9,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Cléguérec,2759.0,53.0,125.0,18.2,12.5,9.9,10.1,12.2,23.1,14.1,11.4,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Gestel,2594.0,53.0,107.0,20.2,11.8,10.3,9.8,14.6,23.3,17.7,10.6,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Gourin,3809.0,53.0,244.0,20.9,12.3,9.6,9.7,11.7,21.9,14.1,10.6,10.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Guidel,11038.0,53.0,647.0,19.6,13.6,10.2,9.9,16.6,27.5,15.7,11.7,11.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Guiscriff,2173.0,53.0,107.0,18.8,12.6,9.8,9.5,11.6,18.2,14.5,12.0,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Hennebont,15072.0,53.0,810.0,20.0,12.7,9.8,9.1,13.3,25.3,15.3,10.3,10.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Inguiniel,2036.0,53.0,90.0,14.4,12.8,9.6,9.5,11.6,19.9,13.9,10.7,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Inzinzac-Lochrist,6277.0,53.0,214.0,19.1,12.3,9.9,9.4,12.6,22.9,14.4,11.3,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Languidic,7439.0,53.0,319.0,18.3,12.6,10.0,9.5,12.4,21.9,14.2,10.8,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Plouay,5287.0,53.0,328.0,20.5,12.4,9.7,9.7,12.5,20.6,14.5,10.8,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Pont-Scorff,3446.0,53.0,195.0,18.3,12.6,10.0,9.9,14.0,23.2,15.0,11.0,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Quéven,8276.0,53.0,429.0,17.5,13.1,10.0,9.8,13.8,23.2,14.9,10.9,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Amanvillers,2200.0,41.0,66.0,19.1,13.3,10.0,9.3,15.2,23.6,15.4,10.8,11.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Hagondange,9174.0,41.0,597.0,20.1,12.3,9.6,9.9,14.0,24.4,15.4,10.8,11.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Le Ban-Saint-Martin,3995.0,41.0,229.0,22.9,12.9,10.1,8.9,17.0,29.5,14.4,11.0,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Longeville-lès-Metz,3877.0,41.0,349.0,18.7,13.5,10.2,8.6,16.0,27.5,17.4,11.2,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Maizières-lès-Metz,10768.0,41.0,393.0,18.3,12.8,9.7,9.5,13.3,22.4,15.0,10.6,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Marange-Silvange,5606.0,41.0,222.0,17.1,12.4,9.9,9.7,14.0,22.0,15.4,11.2,11.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Montois-la-Montagne,2431.0,41.0,63.0,26.9,11.9,9.6,9.4,14.7,26.8,15.8,11.1,12.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Moulins-lès-Metz,4882.0,41.0,326.0,21.6,13.6,10.1,9.8,14.8,25.3,15.2,11.0,11.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Plappeville,1955.0,41.0,76.0,24.5,14.5,11.3,12.1,23.6,32.1,16.3,17.5,13.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Sainte-Marie-aux-Chênes,3950.0,41.0,236.0,18.8,13.3,9.9,9.5,14.4,23.3,15.6,11.7,11.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Scy-Chazelles,2641.0,41.0,175.0,21.9,13.6,10.6,9.0,18.0,32.6,18.9,10.2,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Talange,7407.0,41.0,379.0,16.8,12.4,9.6,9.2,12.8,22.1,14.7,10.7,11.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Woippy,13145.0,41.0,800.0,19.2,13.1,9.4,9.0,12.9,25.2,15.8,10.2,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Ars-sur-Moselle,4725.0,41.0,284.0,20.9,13.0,9.8,9.2,13.0,21.8,15.8,10.8,11.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Augny,1855.0,41.0,268.0,20.1,15.6,10.1,10.6,16.2,26.1,17.3,10.8,11.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Châtel-Saint-Germain,1780.0,41.0,142.0,22.6,13.8,10.0,10.2,16.7,25.9,16.0,12.0,11.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Corny-sur-Moselle,2235.0,41.0,81.0,20.4,13.4,10.1,9.5,17.6,26.3,18.1,11.3,11.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Montigny-lès-Metz,20883.0,41.0,988.0,21.2,13.1,9.7,8.9,14.2,25.9,14.9,10.4,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Courcelles-Chaussy,2829.0,41.0,164.0,22.2,13.7,10.1,9.4,14.6,23.8,16.1,11.6,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Saint-Julien-lès-Metz,2866.0,41.0,356.0,23.4,14.7,10.8,7.9,17.3,28.4,19.2,12.6,9.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Château-Salins,2250.0,41.0,175.0,18.5,12.4,9.7,9.7,12.5,22.9,14.6,10.7,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Dabo,2550.0,41.0,112.0,16.6,11.7,10.1,10.3,13.7,23.7,15.7,10.8,12.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Dieuze,2924.0,41.0,272.0,17.4,12.0,9.6,9.5,13.4,25.6,15.1,11.5,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Phalsbourg,4641.0,41.0,329.0,21.1,13.2,9.8,9.9,15.0,25.5,15.9,13.1,12.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Réding,2411.0,41.0,100.0,18.0,13.2,10.1,9.9,14.5,24.2,15.5,11.6,11.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Sarrebourg,11442.0,41.0,1000.0,19.5,12.1,9.6,8.7,13.2,24.9,14.7,10.6,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Bitche,4647.0,41.0,333.0,15.0,13.0,9.1,8.6,12.7,23.2,14.2,9.9,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Grosbliederstroff,3284.0,41.0,168.0,19.0,11.9,9.8,12.3,14.8,25.3,15.4,10.8,11.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Hambach,2665.0,41.0,140.0,22.6,12.4,10.2,9.5,15.1,27.0,14.9,10.0,11.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Puttelange-aux-Lacs,2974.0,41.0,205.0,20.1,11.4,9.7,9.9,13.1,20.7,14.8,12.0,11.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Rohrbach-lès-Bitche,2006.0,41.0,190.0,19.1,12.2,9.5,10.0,15.7,29.3,16.6,12.3,12.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Rouhling,2009.0,41.0,57.0,19.5,12.8,10.0,9.3,14.9,28.7,16.8,9.8,12.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Sarralbe,4485.0,41.0,327.0,21.6,12.3,10.2,9.9,14.6,28.8,16.3,11.5,12.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Sarreguemines,20493.0,41.0,1882.0,18.8,12.6,9.5,8.9,13.9,26.8,14.5,10.4,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Woustviller,3171.0,41.0,130.0,21.5,12.8,9.9,9.8,14.6,24.2,15.7,11.0,11.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Alsting,2570.0,41.0,65.0,24.1,12.1,9.8,10.7,14.4,26.9,14.6,10.9,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Behren-lès-Forbach,6439.0,41.0,239.0,19.9,11.3,9.4,8.0,11.1,21.4,11.8,9.8,10.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Cocheren,3422.0,41.0,108.0,22.4,12.2,9.5,9.6,12.4,22.6,14.2,10.0,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Farébersviller,5445.0,41.0,164.0,16.2,11.4,9.2,9.3,11.4,18.8,13.4,10.1,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Forbach,20780.0,41.0,1538.0,20.2,12.3,9.4,8.7,12.6,24.6,13.9,10.2,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Freyming-Merlebach,12917.0,41.0,734.0,19.0,12.1,9.4,9.1,12.3,22.0,14.7,10.1,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Morsbach,2695.0,41.0,146.0,18.1,12.7,9.6,9.6,13.3,22.2,14.7,11.5,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,OEting,0.0,41.0,132.0,24.5,14.0,9.9,9.5,17.6,34.1,15.4,11.5,11.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Petite-Rosselle,6192.0,41.0,157.0,20.2,12.2,9.4,10.0,13.3,25.0,15.6,11.0,11.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Schoeneck,2665.0,41.0,84.0,12.9,12.7,10.2,9.2,13.7,26.6,15.2,10.9,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Spicheren,3127.0,41.0,127.0,19.2,12.3,9.8,11.7,15.3,27.3,15.5,10.7,11.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Stiring-Wendel,12248.0,41.0,489.0,19.6,11.7,9.5,9.4,11.9,22.7,14.4,10.1,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Théding,2518.0,41.0,81.0,21.0,12.2,9.6,10.0,13.2,24.5,14.0,11.1,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Boulay-Moselle,5442.0,41.0,315.0,17.9,12.7,9.7,9.6,13.1,23.4,14.8,11.1,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Carling,3294.0,41.0,162.0,15.5,11.9,9.6,9.8,12.8,22.1,15.0,10.7,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Créhange,3881.0,41.0,165.0,19.0,13.4,9.8,9.7,13.8,26.7,15.0,10.5,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Faulquemont,5350.0,41.0,340.0,20.9,12.7,10.2,9.4,13.3,26.8,15.0,11.2,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Folschviller,4035.0,41.0,202.0,21.4,12.6,9.3,9.5,12.9,27.1,14.4,11.8,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Ham-sous-Varsberg,2656.0,41.0,104.0,16.9,12.1,9.8,10.4,13.7,26.9,16.0,10.5,11.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Hombourg-Haut,6711.0,41.0,205.0,20.6,12.5,9.8,9.4,12.7,23.4,14.6,10.8,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,L'Hôpital,5394.0,41.0,230.0,19.0,12.7,9.7,9.8,12.3,23.5,15.0,9.6,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Longeville-lès-Saint-Avold,3549.0,41.0,243.0,22.2,12.9,10.0,10.5,15.3,27.4,15.8,11.5,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Macheren,2814.0,41.0,119.0,21.3,13.7,9.9,9.4,15.7,28.4,15.8,10.9,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Morhange,3365.0,41.0,264.0,21.9,13.1,10.1,9.6,12.8,27.3,15.2,10.8,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Porcelette,2461.0,41.0,123.0,20.2,12.9,10.6,10.1,15.4,24.6,16.4,11.4,12.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Saint-Avold,15387.0,41.0,1259.0,21.0,12.9,9.7,9.6,14.5,29.0,15.1,10.8,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Amnéville,10341.0,41.0,467.0,18.0,12.3,9.7,9.4,13.6,23.4,15.8,10.2,11.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Basse-Ham,2226.0,41.0,141.0,20.7,13.5,10.2,10.0,14.9,24.8,16.1,10.5,11.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Bertrange,2745.0,41.0,79.0,22.1,13.5,10.0,8.9,17.0,26.9,18.4,11.5,12.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Bouzonville,3813.0,41.0,300.0,17.9,12.1,9.6,10.2,13.5,21.3,16.8,10.9,12.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Creutzwald,13071.0,41.0,734.0,24.9,12.8,9.5,9.6,13.1,24.7,15.4,10.9,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Falck,2436.0,41.0,94.0,18.8,14.1,9.8,10.0,14.0,23.2,16.1,12.2,11.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Fameck,13857.0,41.0,375.0,17.9,12.5,9.4,9.1,13.1,22.3,15.3,10.6,11.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Guénange,6996.0,41.0,198.0,17.3,13.1,9.9,9.0,13.5,23.7,15.2,10.3,11.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Koenigsmacker,2182.0,41.0,80.0,18.0,13.1,10.3,9.1,15.3,27.6,17.8,10.1,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Mondelange,5776.0,41.0,297.0,17.5,12.1,9.6,9.3,13.4,22.3,15.0,11.0,11.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Rombas,9795.0,41.0,348.0,21.9,12.4,9.7,9.3,13.0,22.3,15.2,10.1,11.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Rurange-lès-Thionville,2430.0,41.0,63.0,19.5,14.1,10.2,10.4,16.6,24.4,16.5,12.0,13.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Cattenom,2651.0,41.0,130.0,21.0,12.6,9.4,9.3,17.4,30.0,19.7,11.0,12.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Hettange-Grande,7402.0,41.0,283.0,18.6,12.6,9.9,8.6,15.9,25.4,16.2,10.6,11.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Manom,2463.0,41.0,111.0,21.6,15.1,9.9,9.6,19.1,30.7,19.7,10.6,11.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Terville,6552.0,41.0,315.0,20.4,12.6,9.6,8.1,14.5,25.1,17.5,10.7,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Thionville,39391.0,41.0,2708.0,21.7,13.3,9.8,8.0,15.3,27.7,17.2,10.4,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Yutz,15601.0,41.0,786.0,19.5,13.0,9.7,8.8,13.9,23.6,15.8,10.7,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Est,41,Algrange,5951.0,41.0,182.0,20.5,11.7,9.3,9.0,13.0,25.9,15.0,10.4,11.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
